descriptor;source device;target device;app;screenshot;precision;recall;time;mode
sift;Pixel_3_XL_API_25;Google_Nexus_4;Write_Urdu_On_Photo_1.0.5;Screenshot_0;1;1;0.4054;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;AcsNote_8.03;Screenshot_0;0.8333;0.3704;0.7127;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Appunti_4.02.1082481;Screenshot_0;0.7692;1;1.2499;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;appunti_scritto_0.0.16;Screenshot_0;1;1;0.7495;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;ASCII_Text_Symbols_1.0;Screenshot_0;0.6822;0.9865;0.9497;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Bangla_Note_2.3;Screenshot_0;1;1;0.8392;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Belt.io_1.0.1;Screenshot_0;1;1;1.0559;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Catch_Notes_5.2.11;Screenshot_0;1;1;0.7398;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Cek_Pulsa_Kuota_Semua_Operator_Seluler_1.2;Screenshot_0;0.3889;0.875;1.0801;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Character_Story_Planner_2_1.91;Screenshot_0;1;1;0.7036;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Clipboard_Contents_6.3.1.10;Screenshot_0;1;1;0.782;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Clipboard_Manager_4;Screenshot_0;1;1;0.9442;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;ColorNote_Notepad_4.1.4;Screenshot_0;1;1;0.9101;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Cute_Text_Photo_Maker_and_Editor_1.0;Screenshot_0;1;1;1.329;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Death_Note_3.1.5;Screenshot_0;1;1;1.2759;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Diario_Segreto_2.8;Screenshot_0;1;0.625;0.9409;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Document_Manager_1.9;Screenshot_0;0.7;1;1.1343;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Fancy_Text_Free_3.5;Screenshot_0;1;1;0.9863;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Floating_Stickies_2.1;Screenshot_0;1;1;1.2572;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;GenialWriting_1.38.0811;Screenshot_0;1;1;1.4289;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Fast_Notepad_1.4.4;Screenshot_0;1;1;0.6407;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;GirlsDiary_1.9.5;Screenshot_0;1;1;0.7648;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Open365_2.0.4;Screenshot_0;1;1;1.5169;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;QuickThoughts_2.17.6;Screenshot_0;1;1;0.9329;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Schedule_Deluxe_3.7.2;Screenshot_0;1;1;0.779;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Txt_Reader_e_Writer_1.9;Screenshot_0;1;1;1.1204;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;GNotes_1.8.3.8;Screenshot_0;1;1;0.937;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;GO_Note_Widget_2.33;Screenshot_0;0.8571;0.8571;0.8672;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Gratitude_journal_-_Private_Diary_3.0.7;Screenshot_0;1;1;1.4913;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Handrite_2.16;Screenshot_0;1;1;0.9579;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Handy_Journal_3.1.3;Screenshot_0;1;1;1.7365;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Hashnote_1.5.1;Screenshot_0;0.75;1;1.1208;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;iPhone_Notifications_Lite_6.4;Screenshot_0;1;1;1.0077;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;JotterPad_12.10.3-pi;Screenshot_0;1;1;0.9356;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Just_Note_1.1.1;Screenshot_0;1;1;1.4344;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Khmer_Notes_1.0.3;Screenshot_0;1;1;1.0317;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Kingsoft_Clip_1.0.1_1.5.1;Screenshot_0;0.8571;1;1.1671;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Magnum_Opus_1.22;Screenshot_0;1;0.75;0.8859;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Mindjet_Maps_4.1;Screenshot_0;1;1;0.945;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Mio_Diario_2.0.19;Screenshot_0;1;1;1.0937;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;MyBitCast_1.0.17.7621;Screenshot_0;0.75;0.75;1.1113;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;My_Diary_6.1;Screenshot_0;0.9375;0.9677;0.8407;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Native_Clipboard_4.7.2;Screenshot_0;1;0.5;0.8017;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;NOTA_2.13;Screenshot_0;1;1;0.5466;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;NoteLedge_Lite_1.4.1;Screenshot_0;0.7917;1;0.9453;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;notePad+_3.2.10;Screenshot_0;0.875;0.9333;1.3648;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Notepad_(Blocco_note)_2.3.8;Screenshot_0;1;1;1.0427;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Notepad_Plus_-_To-Do_&_Diary_1.2.0;Screenshot_0;1;1;0.9592;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Notes_(Beta)_1.07;Screenshot_0;1;1;0.9881;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Notes_Plus_1.0.0;Screenshot_0;0.875;0.875;0.9001;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Notes_with_Password_0.1;Screenshot_0;1;0.8;1.0851;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Notif_0.7.1;Screenshot_0;1;1;0.8875;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;NTW_Lite!_1.89b;Screenshot_0;1;1;0.6372;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;OCR_Scanner_-_Text_to_Speech._Voice_to_Text_1.4;Screenshot_0;1;1;0.6406;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Office_365_Admin_3.5.0.0;Screenshot_0;0.8333;1;0.9763;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Office_Documents_Viewer_(Free)_1.26.19;Screenshot_0;1;1;0.799;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;OI_Notepad_1.3;Screenshot_0;1;1;1.7162;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Open_Note_1.2.2016;Screenshot_0;1;1;0.8375;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Paper_Formats_v7;Screenshot_0;1;0.92;0.7609;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Password_Notes_1.0;Screenshot_0;1;0.8;1.0792;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;PostStatut_5;Screenshot_0;0.8095;1;0.6547;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Quickoffice_-_Google_Apps_6.5.1.12;Screenshot_0;1;1;1.0252;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Quick_Notes_1.0.2;Screenshot_0;1;0.7778;0.6936;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Quick_Notes_1.3.0;Screenshot_0;1;1;3.3185;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Quotes_Kingdom_1.0;Screenshot_0;1;1;0.6591;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;QwickNote_1.0;Screenshot_0;0.7;1;1.2756;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Read_Out_1.0.0;Screenshot_0;0.8571;0.8571;0.8674;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Safe_Notes_1.7;Screenshot_0;1;1;0.5915;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;SC_2.0;Screenshot_0;0.8889;1;1.2643;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Secret_Notes2_1.2;Screenshot_0;0.7778;1;0.9364;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Secure_Notes_1.4.4;Screenshot_0;1;1;0.6793;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;SimpleNotes_3.6.1;Screenshot_0;1;1;2.9515;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Simple_Notepad_1.8.8;Screenshot_0;1;1;0.5398;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Speechnotes_1.69;Screenshot_0;1;1;0.9195;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Status_New_3.9;Screenshot_0;1;1;0.865;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Sync_Notes_-_Notepad_5.0;Screenshot_0;1;1;0.8671;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Tamil_Keyboard_1.6.2;Screenshot_0;1;1;0.8392;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Tasks_&_Notes_11.7.11;Screenshot_0;0.8261;1;0.6457;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Texpand_1.8.7;Screenshot_0;0.875;1;0.6954;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;TextWarrior_0.93;Screenshot_0;0.5;1;0.7921;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Text_Scanner_(Scan_Computer)_-_Voice_Read_Pro;Screenshot_0;1;1;0.8848;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Text_Viewer_0.1.11;Screenshot_0;1;1;0.8953;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;To-Do_List_Widget_2.0;Screenshot_0;0.9167;0.9167;0.6368;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Todoist_15.0.3;Screenshot_0;1;0.75;0.6832;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;To_Do_Reminder_2.68.50;Screenshot_0;1;1;1.329;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Turbo_Editor_2.4;Screenshot_0;1;0.8571;0.8286;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Unicode_-_Bijoy_Converter_2.0.0;Screenshot_0;0.7857;1;0.7158;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Voice_to_Text_1.0.0;Screenshot_0;1;0.8333;0.7853;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;WeNote_1.89;Screenshot_0;1;1;0.6382;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;WhatTheFont_1.1.1;Screenshot_0;0.4091;0.75;1.409;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Writeaday_2.7.0;Screenshot_0;1;1;0.9338;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Writeometer_1.9.1;Screenshot_0;1;1;1.0362;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Writer_1.1;Screenshot_0;1;1;0.941;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Writer_Plus_1.46;Screenshot_0;0.625;1;0.8886;cropped
sift;Pixel_3_XL_API_25;Google_Nexus_5X;Write_Urdu_On_Photo_1.0.5;Screenshot_0;1;1;0.9362;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;AcsNote_8.03;Screenshot_0;0.9167;0.3929;1.2804;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Appunti_4.02.1082481;Screenshot_0;0.7692;1;1.561;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;appunti_scritto_0.0.16;Screenshot_0;1;1;1.3597;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;ASCII_Text_Symbols_1.0;Screenshot_0;0.6944;1;1.1725;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Bangla_Note_2.3;Screenshot_0;1;1;1.4686;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Belt.io_1.0.1;Screenshot_0;1;1;1.5079;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Catch_Notes_5.2.11;Screenshot_0;1;1;1.2413;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Cek_Pulsa_Kuota_Semua_Operator_Seluler_1.2;Screenshot_0;0.2222;1;1.3858;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Character_Story_Planner_2_1.91;Screenshot_0;1;1;1.5402;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Clipboard_Contents_6.3.1.10;Screenshot_0;1;1;1.0575;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Clipboard_Manager_4;Screenshot_0;1;1;1.5116;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;ColorNote_Notepad_4.1.4;Screenshot_0;1;1;1.0265;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Cute_Text_Photo_Maker_and_Editor_1.0;Screenshot_0;1;1;1.8169;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Death_Note_3.1.5;Screenshot_0;1;1;1.7415;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Diario_Segreto_2.8;Screenshot_0;1;0.625;1.8277;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Document_Manager_1.9;Screenshot_0;0.9;1;1.0027;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Fancy_Text_Free_3.5;Screenshot_0;1;1;1.6137;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Floating_Stickies_2.1;Screenshot_0;1;1;1.4828;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;GenialWriting_1.38.0811;Screenshot_0;1;1;1.5285;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Fast_Notepad_1.4.4;Screenshot_0;1;1;1.1241;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;GirlsDiary_1.9.5;Screenshot_0;1;1;1.629;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Open365_2.0.4;Screenshot_0;1;1;1.1363;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;QuickThoughts_2.17.6;Screenshot_0;1;1;1.7617;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Schedule_Deluxe_3.7.2;Screenshot_0;1;1;1.5029;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Txt_Reader_e_Writer_1.9;Screenshot_0;1;1;1.6799;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;GNotes_1.8.3.8;Screenshot_0;1;1;1.1068;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;GO_Note_Widget_2.33;Screenshot_0;0.6667;0.6667;1.6196;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Gratitude_journal_-_Private_Diary_3.0.7;Screenshot_0;1;1;2.8435;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Handrite_2.16;Screenshot_0;1;1;1.3366;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Handy_Journal_3.1.3;Screenshot_0;1;1;1.9702;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Hashnote_1.5.1;Screenshot_0;1;1;1.6023;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;iPhone_Notifications_Lite_6.4;Screenshot_0;1;1;1.8308;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;JotterPad_12.10.3-pi;Screenshot_0;1;1;1.2648;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Just_Note_1.1.1;Screenshot_0;1;1;1.7255;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Khmer_Notes_1.0.3;Screenshot_0;1;1;1.7045;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Kingsoft_Clip_1.0.1_1.5.1;Screenshot_0;1;1;2.0626;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Magnum_Opus_1.22;Screenshot_0;1;0.75;1.1767;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Mindjet_Maps_4.1;Screenshot_0;1;1;1.4994;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Mio_Diario_2.0.19;Screenshot_0;1;1;1.1623;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;MyBitCast_1.0.17.7621;Screenshot_0;0.75;0.75;1.761;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;My_Diary_6.1;Screenshot_0;0.875;0.9655;1.333;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Native_Clipboard_4.7.2;Screenshot_0;0;0;1.2439;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;NOTA_2.13;Screenshot_0;1;1;1.0674;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;NoteLedge_Lite_1.4.1;Screenshot_0;0.9565;0.9565;1.5421;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;notePad+_3.2.10;Screenshot_0;0.875;0.9333;2.3454;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Notepad_(Blocco_note)_2.3.8;Screenshot_0;1;1;1.8205;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Notepad_Plus_-_To-Do_&_Diary_1.2.0;Screenshot_0;1;1;1.5442;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Notes_(Beta)_1.07;Screenshot_0;1;1;1.3915;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Notes_Plus_1.0.0;Screenshot_0;0.875;0.875;1.2158;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Notes_with_Password_0.1;Screenshot_0;1;0.8;1.5886;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Notif_0.7.1;Screenshot_0;1;1;1.3284;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;NTW_Lite!_1.89b;Screenshot_0;1;1;1.5974;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;OCR_Scanner_-_Text_to_Speech._Voice_to_Text_1.4;Screenshot_0;1;1;1.4812;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Office_365_Admin_3.5.0.0;Screenshot_0;1;1;1.4044;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Office_Documents_Viewer_(Free)_1.26.19;Screenshot_0;1;1;0.9939;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;OI_Notepad_1.3;Screenshot_0;1;1;3.2184;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Open_Note_1.2.2016;Screenshot_0;1;1;1.3263;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Paper_Formats_v7;Screenshot_0;1;0.92;1.1843;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Password_Notes_1.0;Screenshot_0;1;0.8;1.1766;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;PostStatut_5;Screenshot_0;0.8095;1;1.2008;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Quickoffice_-_Google_Apps_6.5.1.12;Screenshot_0;1;1;1.2037;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Quick_Notes_1.0.2;Screenshot_0;0.8571;0.75;1.4558;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Quick_Notes_1.3.0;Screenshot_0;1;1;4.0693;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Quotes_Kingdom_1.0;Screenshot_0;1;1;0.9728;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;QwickNote_1.0;Screenshot_0;1;1;1.8209;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Read_Out_1.0.0;Screenshot_0;0.8571;0.8571;1.1477;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Safe_Notes_1.7;Screenshot_0;1;1;1.136;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;SC_2.0;Screenshot_0;1;1;1.9158;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Secret_Notes2_1.2;Screenshot_0;0.7778;1;1.409;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Secure_Notes_1.4.4;Screenshot_0;1;1;1.375;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;SimpleNotes_3.6.1;Screenshot_0;1;1;2.3251;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Simple_Notepad_1.8.8;Screenshot_0;1;1;1.0878;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Speechnotes_1.69;Screenshot_0;1;1;1.5123;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Status_New_3.9;Screenshot_0;1;1;1.3567;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Sync_Notes_-_Notepad_5.0;Screenshot_0;1;1;1.9051;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Tamil_Keyboard_1.6.2;Screenshot_0;1;1;1.5057;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Tasks_&_Notes_11.7.11;Screenshot_0;0.8261;1;1.7327;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Texpand_1.8.7;Screenshot_0;1;1;1.9236;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;TextWarrior_0.93;Screenshot_0;0.5;1;1.3677;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Text_Scanner_(Scan_Computer)_-_Voice_Read_Pro;Screenshot_0;1;1;1.8863;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Text_Viewer_0.1.11;Screenshot_0;1;1;1.543;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;To-Do_List_Widget_2.0;Screenshot_0;0.8462;1;1.0905;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Todoist_15.0.3;Screenshot_0;1;0.75;1.4973;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;To_Do_Reminder_2.68.50;Screenshot_0;1;1;1.9634;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Turbo_Editor_2.4;Screenshot_0;1;0.8571;1.1201;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Unicode_-_Bijoy_Converter_2.0.0;Screenshot_0;1;1;1.3196;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Voice_to_Text_1.0.0;Screenshot_0;1;0.8333;1.4101;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;WeNote_1.89;Screenshot_0;1;1;1.3115;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;WhatTheFont_1.1.1;Screenshot_0;0.1818;1;1.3413;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Writeaday_2.7.0;Screenshot_0;1;1;1.927;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Writeometer_1.9.1;Screenshot_0;1;1;1.3455;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Writer_1.1;Screenshot_0;1;1;1.4911;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Writer_Plus_1.46;Screenshot_0;0.625;1;1.3685;cropped
sift;Pixel_3_XL_API_25;Nexus_6P_API_25;Write_Urdu_On_Photo_1.0.5;Screenshot_0;1;1;1.113;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;AcsNote_8.03;Screenshot_0;0.8333;0.3704;1.2722;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Appunti_4.02.1082481;Screenshot_0;0.7692;1;2.0249;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;appunti_scritto_0.0.16;Screenshot_0;1;1;1.2695;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;ASCII_Text_Symbols_1.0;Screenshot_0;0.6852;1;1.2786;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Bangla_Note_2.3;Screenshot_0;1;1;1.3423;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Belt.io_1.0.1;Screenshot_0;1;1;1.6537;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Catch_Notes_5.2.11;Screenshot_0;1;1;1.1025;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Cek_Pulsa_Kuota_Semua_Operator_Seluler_1.2;Screenshot_0;0.2222;1;1.5331;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Character_Story_Planner_2_1.91;Screenshot_0;1;1;1.1261;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Clipboard_Contents_6.3.1.10;Screenshot_0;1;1;1.3482;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Clipboard_Manager_4;Screenshot_0;1;1;1.1964;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;ColorNote_Notepad_4.1.4;Screenshot_0;1;1;1.0261;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Cute_Text_Photo_Maker_and_Editor_1.0;Screenshot_0;1;1;1.9151;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Death_Note_3.1.5;Screenshot_0;1;1;1.6598;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Diario_Segreto_2.8;Screenshot_0;1;0.625;1.831;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Document_Manager_1.9;Screenshot_0;0.9;1;1.4273;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Fancy_Text_Free_3.5;Screenshot_0;1;1;2.0185;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Floating_Stickies_2.1;Screenshot_0;1;1;1.4754;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;GenialWriting_1.38.0811;Screenshot_0;1;1;1.8776;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Fast_Notepad_1.4.4;Screenshot_0;1;1;2.3698;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;GirlsDiary_1.9.5;Screenshot_0;1;1;1.3934;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Open365_2.0.4;Screenshot_0;1;1;1.2428;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;QuickThoughts_2.17.6;Screenshot_0;1;1;2.0222;cropped
sift;Pixel_3_XL_API_25;Nexus_6_API_25;Schedule_Deluxe_3.7.2;Screenshot_0;1;1;1.6386;cropped
